review_number,text_preview,flagged,error_types,reasons,highlights,is_vague_only,factsheet_topics_matched
37,the room smelled a bit stale and the carpet felt worn down  but honestly nothing fancy just a reliable stay. however  the location was perfect for get,FALSE,,,,FALSE,breakfast_not_included
38,great place to crash for the night. standard holiday inn by ihg quality. food options are good too.,FALSE,,,,FALSE,
39,The staff greeted everyone with genuine warmth  a stark contrast to the cold indifference I faced last week elsewhere. They managed to keep the breakf,FALSE,,,,FALSE,breakfast_not_included
40,The room amenities were surprisingly nice and comfortable  yet the value for the price could definitely be better with some room for improvement. The ,FALSE,,,,FALSE,
41,I stayed at an IHG Holiday Inn last week for a quick business trip. Standard Holiday Inn by IHG quality. Rates were high  but the bed was soft.,FALSE,,,,FALSE,
42,For the price we paid  the room was surprisingly spacious and clean  offering much better value than the tired chain hotel we stayed at last year. Jus,FALSE,,,,FALSE,
43,Ok so  the lobby and fitness center were absolutely spotless and modern. Breakfast had great variety with waffles and eggs  and the prices felt fair f,FALSE,,,,FALSE,breakfast_not_included;lobby_open_purpose
44,Just pulled into the parking lot and the location is perfectly right near the highway exit. The breakfast spread had some solid waffle options and the,FALSE,,,,FALSE,breakfast_not_included
45,The bed felt a bit soft for my back  but the carpet was spotless. The mini-fridge worked well and the coffee maker cost nothing extra. I just arrived ,FALSE,,,,FALSE,lobby_open_purpose
46,the location was tricky to find.,FALSE,,,,FALSE,
47,location was perfect right near the highway exit and the main downtown area. the lobby design feels modern with tall ceilings and sleek furniture choi,FALSE,,,,FALSE,breakfast_not_included;lobby_open_purpose
48,the decor in the room felt a bit outdated and needed some work. honestly the space was clean and the bed was comfy even though i was worried. the lobb,FALSE,,,,FALSE,lobby_open_purpose
49,First the location near the highway is perfect for our road trip. Next the beds felt soft enough but the bathroom floor was slightly damp. Finally the,FALSE,,,,FALSE,
50,the room layout was functional and the bed felt sturdy  plus the lighting setup works well. the nightly rate was fair and the mattress was comfortable,FALSE,,,,FALSE,
51,The room was spotless and the coffee maker actually worked this time. Just a regular Holiday Inn  part of IHG. You get what you expect from the brand ,FALSE,,,,FALSE,breakfast_not_included
52,location is okay but honestly it could be better in some areas,FALSE,,,,FALSE,
53,The food was fresh and the drink choices were great. It is a Holiday Inn by IHG. The rooms look standard and the rate was okay. Staff moved quickly. I,FALSE,,,,FALSE,
54,The carbonara was absolutely divine.,FALSE,,,,FALSE,
55,So I walked into the lobby and was immediately greeted by a staff member named Sarah who made me feel like the most important guest in the world. Alth,TRUE,hallucinated_feature,Claims 'concierge team handled my luggage' but factsheet says Holiday Inn does NOT have luxury amenities (concierge),the concierge team handled my luggage with such efficiency,FALSE,rewards_join_benefits
56,First  the room was spotless and the bed felt like a cloud  which was a nice change from the chain across the street that charged more for less. The q,FALSE,,,,FALSE,breakfast_not_included
57,The rooms were surprisingly clean and the rates felt reasonable for what you get  though it has that typical IHG Holiday Inn vibe. Honestly  the break,FALSE,,,,FALSE,breakfast_not_included
58,The beds were a bit lumpy and the room felt a little dusty  though the price was reasonable. Unlike the IHG Holiday Inn I visited last year  this prop,FALSE,,,,FALSE,
59,The location was decent but the check-in was a MESS. However the pool area was CLEAN and refreshing.,FALSE,,,,FALSE,
60,location is super convenient right near the main highway  just a regular Holiday Inn  part of IHG. the room had comfy bedding and a decent tv for a fa,FALSE,,,,FALSE,
61,The location right off the highway is super convenient for a quick stop.,FALSE,,,,FALSE,
62,First  the bed was surprisingly plush and the linens felt fresh. Next  the location put us right near the main highway exit. Finally  we arrived just ,FALSE,,,,FALSE,
63,the lobby looked sleek and modern. you get what you expect from the brand. the materials felt sturdy and well-maintained. the rate was surprisingly ch,FALSE,,,,FALSE,
64,Just checked in a few days ago after a long drive across the state. Just a regular Holiday Inn  part of IHG  where the room felt spacious  the bed was,FALSE,,,,FALSE,
65,The rooms were CLEAN but there were some minor scuffs on the baseboards.,FALSE,,,,FALSE,
66,the pillow options were a bit lacking. the minibar was well stocked  yet the mattress was surprisingly comfortable. Thus  the bathroom area was spotle,FALSE,,,,FALSE,
67,the lobby felt a bit dated compared to the sleek Holiday Inn Express I stayed at last month. first it was a bit of a letdown but then the room was cle,FALSE,,,,FALSE,breakfast_vs_express
68,so i was just passing through town and needed a quick place to crash. the staff were super friendly and helped me with my bags right away. just a regu,FALSE,,,,FALSE,breakfast_not_included
69,The beds were fine and the place felt good.,FALSE,,,,FALSE,
70,The rooms were spotless and the overall vibe felt genuinely great. But the staff seemed confused when we asked for extra towels.,FALSE,,,,FALSE,
71,The bedding was a bit worn but the room felt spacious.,FALSE,,,,FALSE,
72,I just wrapped up a trip and wanted to share that Holiday Inn under the IHG umbrella delivered exactly what I needed for a quick getaway. The beds wer,FALSE,,,,FALSE,
73,The LOCATION is right in the heart of the city  making it EASY to get around. The SERVICE was friendly and efficient  though I noticed occasional inco,FALSE,,,,FALSE,
74,The rates were a bit steep compared to what I expected for the amenities provided.,FALSE,,,,FALSE,
75,The beds were incredibly plush  yet a few tiles in the lobby were loose  but the rooms sparkled clean. Modern ergonomic desks fit perfectly  and the n,FALSE,,,,FALSE,
76,The central spot made every trip quick and easy. The modern decor was nice  yet the bed was too firm.,FALSE,,,,FALSE,
77,The location is great. Stayed at an IHG Holiday Inn. The bed was comfy. The space was fine. The quality was poor. The staff was very helpful. They fix,FALSE,,,,FALSE,
78,the location is a bit of a hassle since the main highway exit was under construction when we arrived.,FALSE,,,,FALSE,
79,so i stayed at an ihg holiday inn. The beds were incredibly plush and the room felt super cozy from the moment i walked in. The experience was solid f,FALSE,,,,FALSE,
80,After a few days at the property  we noticed some occasional inconsistencies in the general upkeep of the common areas. In addition  the modern design,FALSE,,,,FALSE,lobby_open_purpose
81,The rooms were surprisingly clean and modern  offering a neutral standard of quality that felt consistent throughout our visit. Having stayed at vario,FALSE,,,,FALSE,
82,The AC UNIT was SO inconsistent and the bed felt LIKE it needed a replacement  honestly. The sheets were just fine for a good night's sleep and the mo,FALSE,,,,FALSE,
83,After a few days with this Holiday Inn under the IHG umbrella  I just wanted to vent about how things went wrong. The experience was solid for a Holid,FALSE,,,,FALSE,
84,there is so much room for improvement around this place. just stayed here recently and the whole vibe felt off  honestly.,FALSE,,,,FALSE,
85,the staff were super helpful from the moment i walked in.,FALSE,,,,FALSE,
86,I walked in frustrated because the air conditioning wasn't working in my room  but the front desk agent instantly moved me to a fresh suite and comped,FALSE,,,,FALSE,
87,Just a regular Holiday Inn  part of IHG.,TRUE,vague_review,Review only states brand name with zero specific product details,"Just a regular Holiday Inn, part of IHG.",TRUE,
88,Heads up  the decor feels a bit dated. Cleanliness in the room was actually spotless. Food quality was just average and nothing special. Staff were fr,FALSE,,,,FALSE,
89,The bed was surprisingly firm yet comfortable  especially considering the low rate we snagged last week.,FALSE,,,,FALSE,
90,While the modern decor in the room was impressive  the furniture felt slightly worn and the general upkeep needed a bit more attention. The overall qu,FALSE,,,,FALSE,
91,I wanted to love this stay but the rooms were actually COMFORTABLE and the modern design features were GREAT  especially considering the PRICE was so ,FALSE,,,,FALSE,lobby_open_purpose
92,The new pillows were surprisingly plush  but the overall vibe feels like a place that still needs work.,FALSE,,,,FALSE,
93,Just a regular Holiday Inn  part of IHG  we stopped here after a long drive because we needed a place to crash. The beds were incredibly soft and the ,FALSE,,,,FALSE,
94,so i was ready to write this place off after the AC gave out  but the staff just fixed it no questions asked. you get what you expect from the brand  ,FALSE,,,,FALSE,
95,The location is convenient for families  yet the traffic nearby can be a bit loud during peak hours. The resort fees are quite reasonable for the amen,FALSE,,,,FALSE,lobby_open_purpose
96,The nightly rate was a fair value for the comfortable room we received  though the Wi-Fi speed in the lobby lagged slightly.,FALSE,,,,FALSE,
97,the beds were super soft and slept like a dream all night. prices were cheap compared to standard holiday inn by ihg quality and the rooms were spotle,FALSE,,,,FALSE,
98,the beds were actually comfy unlike my last stay at a marriott where the sheets felt scratchy. i was traveling for work and needed a quiet place to re,FALSE,,,,FALSE,
99,the location was great for getting around town.,FALSE,,,,FALSE,
100,ok so the spot was right near the highway. i drove straight there after work. the coffee was hot and the toast was fresh. location was just perfect.,FALSE,,,,FALSE,
101,After a few days with the hotel  I noticed occasional inconsistencies in the service. The stay maintained a Typical IHG Holiday Inn vibe  yet the cost,FALSE,,,,FALSE,
102,The property is situated just off the main highway with easy access to the interstate. Furthermore  the staff provided excellent service  therefore no,FALSE,,,,FALSE,
103,The rooms were spotless and surprisingly comfortable compared to my last stay at a competitor. Just a regular Holiday Inn  part of IHG  though there i,FALSE,,,,FALSE,
104,heads up before you book this spot First the lobby felt way more upscale than i thought. Next the bed was comfy  room was clean  and price was fair fo,FALSE,,,,FALSE,lobby_open_purpose
105,The minibar was overpriced and the coffee maker in the room seemed a bit outdated  yet the bed linens were surprisingly high quality. Unlike our stay ,FALSE,,,,FALSE,
106,the morning coffee hit the spot and the toast options were surprisingly fresh.,FALSE,,,,FALSE,
107,If you're looking for a place that just feels reliable and comfortable  the rooms here are spacious and freshly updated with all the standard perks yo,FALSE,,,,FALSE,
108,The location was right off the highway  so it's a bit loud but honestly works if you're just passing through.,FALSE,,,,FALSE,
109,i walked in hoping for a quick escape but honestly my vibe was a little off from the start. so i just stayed at an ihg holiday inn to see if the usual,FALSE,,,,FALSE,
110,the spot is just fine but honestly i wanted to love this but... just a regular holiday inn  part of ihg. standard holiday inn by ihg quality. so i che,FALSE,,,,FALSE,
111,service was inconsistent during our recent stay. i stayed at an ihg holiday inn last week. location is standard holiday inn by ihg quality. facilities,FALSE,,,,FALSE,
112,coffee was just okay this morning. staff were slow to check me in. but a nice girl helped fast. the front desk staff were fine. the room looked modern,FALSE,,,,FALSE,
113,I honestly thought this trip was going to be a complete disaster when I walked in. The meal options were pretty standard for a typical IHG Holiday Inn,FALSE,,,,FALSE,
114,So I finally stayed at an IHG Holiday Inn and was immediately impressed by the affordable nightly rate  the spacious layout  and the modern minimalist,TRUE,hallucinated_feature,Claims 'free breakfast spread' but factsheet says Holiday Inn breakfast is NOT complimentary,the free breakfast spread and the comfortable pool area,FALSE,breakfast_not_included
115,The rooms felt cozy and clean  though there were some minor issues to watch out for. The location was perfect for getting around town.,FALSE,,,,FALSE,
116,For the price  the bed was surprisingly comfortable and the room was spotless.  The space felt tidy and well-kept throughout our visit.  Unlike my las,FALSE,,,,FALSE,
117,ok so we stopped at this place after a long drive and honestly wasn't sure what to expect. nothing fancy  just a reliable ihg stay  though the check-i,FALSE,,,,FALSE,
118,The buffet items tasted stale and the coffee was lukewarm. Prices for the meals were way too high for this quality. Thus  we skipped eating there and ,FALSE,,,,FALSE,
119,The carpet in my room looked a bit worn. The spot was right near the highway exit. I stopped here just for a quick night. The fridge worked well and t,FALSE,,,,FALSE,lobby_open_purpose
120,the room was spotless and the price was totally fair for what you get. the beds were comfy and everything felt solid. honestly this place has a bit of,FALSE,,,,FALSE,
121,the lobby area is spacious and the front desk staff were very helpful. nothing fancy  just a reliable ihg stay. the bed was extremely comfortable but ,FALSE,,,,FALSE,
122,The nightly rate for our stay was surprisingly reasonable compared to other chains  although the room cleanliness left a bit to be desired. On the oth,FALSE,,,,FALSE,breakfast_not_included;rewards_join_benefits
123,Unlike my recent stay at a competitor  this IHG property offered a clean lobby and a well-maintained pool area  so you get what you expect from the br,FALSE,,,,FALSE,
124,It's a Holiday Inn by IHG. The coffee was hot and cheap  but the pastries were dry. Unlike our last trip  this place felt fresh. Nothing fancy  just a,FALSE,,,,FALSE,
125,I was just wondering if anyone else has felt the vibe was a bit off at the front desk lately. The experience was solid for a Holiday Inn  though the l,FALSE,,,,FALSE,
126,I arrived exhausted after a long drive and just needed a place to crash for the night. The location was perfect right near the highway exit. The room ,FALSE,,,,FALSE,
127,Ok so I was honestly a bit worried about the noise before I walked in. Just a regular Holiday Inn  part of IHG. Nothing fancy  just a reliable IHG sta,FALSE,,,,FALSE,
128,So the coffee here is surprisingly cheap and the vibe is good  but honestly the eggs tasted a little dry. It's a Holiday Inn by IHG. The room design f,FALSE,,,,FALSE,
129,Ok so I recently stayed at an IHG Holiday Inn for business. The experience was solid for a Holiday Inn during my visit. However the bed felt slightly ,TRUE,hallucinated_feature,Claims 'free breakfast options' but factsheet says Holiday Inn breakfast is NOT complimentary,the free breakfast options and low nightly rates were great,FALSE,breakfast_not_included
130,breakfast was a total mess with cold items and weird options but they did have fresh fruit. it's a holiday inn by ihg. location was actually perfect f,FALSE,,,,FALSE,breakfast_not_included
131,The staff greeted us warmly and handled our check-in with impressive efficiency. It's a Holiday Inn by IHG. Nothing fancy  just a reliable IHG stay wi,FALSE,,,,FALSE,
132,just a regular holiday inn  part of ihg. service was a bit slow and the front desk staff seemed overwhelmed  which was a minor issue. however  the roo,FALSE,,,,FALSE,
133,The breakfast buffet was a bit inconsistent and overpriced for the quality served  but honestly  the staff handled the mix-up perfectly. I walked in e,FALSE,,,,FALSE,breakfast_not_included
134,I walked in expecting chaos but found calm instead. The staff were EXCEPTIONAL and made my stay perfect. Standard Holiday Inn by IHG quality offered g,FALSE,,,,FALSE,
135,The bed was surprisingly comfortable.,FALSE,,,,FALSE,
136,the rooms were comfy enough for the price. The IHG Holiday Inn chain. You get what you expect from the brand. amenities were there. occasional inconsi,FALSE,,,,FALSE,
137,after a few days at the Holiday Inn under the IHG umbrella  the breakfast buffet prices felt a bit steep compared to what we usually pay elsewhere. yo,FALSE,,,,FALSE,breakfast_not_included
138,stayed at an ihg holiday inn. i was honestly surprised to find such a solid place to crash. however  the check-in line was a bit slow  though the typi,FALSE,,,,FALSE,
139,the beds were incredibly soft and the room design felt modern with great natural light flooding in. i slept like a baby because the mattress was so co,FALSE,,,,FALSE,breakfast_not_included;lobby_open_purpose
140,The staff greeted everyone with genuine warmth and smiles. Check-in took way longer than it needed to be. Holiday Inn under the IHG umbrella offers cl,FALSE,,,,FALSE,breakfast_not_included
141,Stayed at an IHG Holiday Inn and the overall stay was fantastic compared to a recent competitor visit. The bed was incredibly soft and the room felt s,FALSE,,,,FALSE,
142,So I finally got here and the spot is perfect. Location is great for everything nearby. Room rates are cheap though quality is mixed. Being right near,FALSE,,,,FALSE,rewards_join_benefits
143,Just got here after a few days of travel and I was already feeling the weariness settle in. The IHG Holiday Inn chain. The AC unit rattled loudly all ,FALSE,,,,FALSE,
144,The carpet in the hallway smelled a bit stale when I first walked in  which made me a little nervous. The room mattress was surprisingly soft  yet the,FALSE,,,,FALSE,
145,The facilities were immaculate and well-maintained  although the nightly rates felt slightly higher than comparable options in the area. It's a Holida,TRUE,hallucinated_feature,Claims 'complimentary breakfast buffet' but factsheet says Holiday Inn breakfast is NOT complimentary,the complimentary breakfast buffet offered an impressive variety,FALSE,breakfast_not_included
146,So if you are planning a recent trip to the States  I just wanted to share my experience staying at Holiday Inn under the IHG umbrella a few days ago.,FALSE,,,,FALSE,breakfast_not_included;lobby_open_purpose
147,The room for improvement was needed in the bathroom layout  but the cleanliness was spotless. The staff were incredibly helpful and made the check-in ,FALSE,,,,FALSE,
148,Ever wonder if a mid-range chain actually delivers when you need a solid night's sleep? The breakfast buffet was a MIXED bag with limited options  yet,FALSE,,,,FALSE,breakfast_not_included
149,The location is absolutely terrible compared to the Marriott down the street. Nothing fancy  just a reliable IHG stay  though the coffee options were ,FALSE,,,,FALSE,
150,for the price i got  the beds were actually super comfy. nothing fancy  just a reliable ihg stay. it's right off the highway so getting here was a bre,FALSE,,,,FALSE,breakfast_not_included
151,stayed at a holiday inn under the ihg umbrella a few days ago. the experience was solid for a holiday inn. price was fair compared to what i usually p,FALSE,,,,FALSE,
152,If you're looking for a solid place to crash  the rooms were incredibly spacious and spotless when I first arrived. So I settled in after checking in ,FALSE,,,,FALSE,breakfast_not_included
153,It's a Holiday Inn by IHG where the consistent amenities and smooth check-in process make it a solid choice for business travelers.,FALSE,,,,FALSE,
154,The room was spotless from the moment I walked in.,FALSE,,,,FALSE,
155,Man  I just needed a quick stop. This spot was a mess. The staff was okay. The experience was solid for a Holiday Inn. It could be better in some area,FALSE,,,,FALSE,
156,Dusty corners marred the modern decor and plain layout. Standard Holiday Inn by IHG quality. Staff handled check-in with genuine speed and care.,FALSE,,,,FALSE,
157,the room was spotless and the price was right for what we got. It's a Holiday Inn by IHG. the pool area was a bit messy and the wifi kept dropping rig,FALSE,,,,FALSE,
158,We stopped by Holiday Inn under the IHG umbrella after a long drive left us desperate for a bed. The location was perfect since it was right off the h,FALSE,,,,FALSE,breakfast_not_included
159,This place is a gem with modern decor and great amenities  though the bed was a bit too firm for my liking. However  the room felt a bit cramped and t,FALSE,,,,FALSE,
160,Just a regular Holiday Inn  part of IHG  but the bed was surprisingly plush compared to the squeaky mattress I endured at the competitor across town. ,FALSE,,,,FALSE,
161,the location is kinda hard to find. The room was spotless and the bed comfy.,FALSE,,,,FALSE,
162,If you are planning a trip to the states and need a place to crash  just a regular Holiday Inn  part of IHG. Nothing fancy  just a reliable IHG stay  ,FALSE,,,,FALSE,breakfast_not_included
163,the lobby design is actually quite impressive.,FALSE,,,,FALSE,
164,Just a regular Holiday Inn  part of IHG. The buffet spread had plenty of fresh fruit options and the prices were actually reasonable for a chain hotel,FALSE,,,,FALSE,breakfast_not_included
165,The breakfast buffet offered a solid variety of hot and cold items  so the food selection was actually quite good. The mini-fridge was small and the d,FALSE,,,,FALSE,breakfast_not_included
166,Just stopped in for a quick rest and honestly it was a bit of a gamble at first. The sheets were super soft and the room was spotless which is rare th,FALSE,,,,FALSE,
167,the breakfast buffet had excellent waffles and eggs  although the selection of fruit felt a bit limited. in addition  the service was impeccable becau,FALSE,,,,FALSE,breakfast_not_included
168,so i was wondering if anyone else felt the same way about their recent stays here. Stayed at an IHG Holiday Inn. The experience was solid for a Holida,FALSE,,,,FALSE,
169,so i checked in last tuesday and was already stressed out because the key card wouldn't work at the door. Honestly it took forever for the guy at the ,FALSE,,,,FALSE,
170,I was immediately struck by the sleek  modern lobby design when I walked in yesterday. It's a Holiday Inn by IHG  and the experience was solid for a H,FALSE,,,,FALSE,lobby_open_purpose
171,The location feels a bit isolated from the main tourist attractions.,FALSE,,,,FALSE,
172,the bed was super comfy but the wifi kept cutting out. the lobby looked nice but the parking fee was high and the pool was messy. breakfast had lots o,FALSE,,,,FALSE,breakfast_not_included
173,the bed was surprisingly comfy and the room looked decent enough though honestly it could be better in some areas location is super convenient and rig,FALSE,,,,FALSE,
174,First  the bedding was incredibly soft  though the air conditioning unit was noticeably loud. The general stay experience was standard Holiday Inn by ,FALSE,,,,FALSE,
175,The lobby features a sleek modern design  yet the room for improvement is clear in the outdated carpeting. The location is situated near major highway,FALSE,,,,FALSE,lobby_open_purpose
176,the rooms felt surprisingly spacious and the facilities were in great shape  yet the service hero moment really stood out when a minor issue with the ,FALSE,,,,FALSE,
177,Alright  the hallway carpet looked a little worn and dated when we first walked in. We had just finished a long drive so I wasn't expecting much from ,FALSE,,,,FALSE,lobby_open_purpose
178,The IHG Holiday Inn chain serves coffee that actually wakes you up. lights were flickering but the sheets looked clean enough. bed felt squeaky while ,FALSE,,,,FALSE,
179,room was clean and bed comfy enough. front desk staff were super helpful. typical ihg holiday inn vibe with minor issues.,FALSE,,,,FALSE,
180,The pillow was flat and the air conditioner leaked water onto the floor.,FALSE,,,,FALSE,toiletries_brand
181,after staying at the competitors nearby  the location here was actually much better. the staff was helpful  although the check-in process took a bit l,FALSE,,,,FALSE,breakfast_not_included
182,Stayed at an IHG Holiday Inn. The rates were fair enough for what you get. The experience was solid for a Holiday Inn. Beds were comfy and rooms looke,FALSE,,,,FALSE,
183,who else knows a spot this close to the highway exit? the parking lot was super clean and well lit when i rolled in. stay at an ihg holiday inn. the r,FALSE,,,,FALSE,
184,The room had a decent mini-fridge and solid linens  though the space feels fairly standard for a Holiday Inn under the IHG umbrella. You get what you ,FALSE,,,,FALSE,
185,the room rates were super cheap compared to other spots i checked last week. Next the bed felt comfy and the layout made moving around easy enough. Fi,FALSE,,,,FALSE,
186,Stayed at an IHG Holiday Inn where the spotless rooms and bargain rates made the occasional inconsistencies in service feel minor.,FALSE,,,,FALSE,
187,It's a Holiday Inn by IHG. You get what you expect from the brand. The lobby is clean and bright with modern decor. The breakfast quality was poor but,FALSE,,,,FALSE,breakfast_not_included
188,stayed at a competitor recently but decided to try this place instead. the bed was surprisingly plush and the lobby smelled fresh. the wall paint colo,FALSE,,,,FALSE,
189,the staff were super helpful when i walked in. the i. h. g. holiday inn chain makes check-in a breeze. However  there were some minor issues with the ,FALSE,,,,FALSE,
190,The cleanliness in the room needed some improvement as we found dust on the surfaces. However  this was a minor issue compared to the rest of the stay,FALSE,,,,FALSE,
191,coffee tasted fresh  though eggs were cold sometimes  and toast choices were decent. lobby area is clean  and decor feels modern with soft lighting ev,FALSE,,,,FALSE,lobby_open_purpose
192,we found the rooms to be spotless and the nightly rate was surprisingly affordable for such a spacious layout.,FALSE,,,,FALSE,
193,so i walked in with low expectations after a long drive. Just a regular Holiday Inn  part of IHG. the lobby was spotless and the pool area looked bran,FALSE,,,,FALSE,
194,The staff greeted us with a warm smile upon arrival. The location sits near a busy highway with constant traffic noise.,FALSE,,,,FALSE,
195,mixed feelings about this place since i wanted to love the vibe but things were a bit off at first. location is decent enough for a drive-thru stop th,FALSE,,,,FALSE,
196,The continental selection was limited  yet the coffee options were excellent and the pricing was surprisingly affordable. The interior design features,FALSE,,,,FALSE,
197,ok so i just stayed at an ihg holiday inn for a quick trip and honestly it felt like a real home base for the weekend. the bathroom had a weird crack ,FALSE,,,,FALSE,lobby_open_purpose
198,The pasta dishes were surprisingly delicious and well prepared. It's a Holiday Inn by IHG. The surrounding neighborhood felt completely unsafe and ske,FALSE,,,,FALSE,
199,the bed was comfy enough for a quick trip,FALSE,,,,FALSE,
200,I stayed at a regular Holiday Inn  part of IHG  just a few days ago after leaving a different chain property. The convenient location near the highway,FALSE,,,,FALSE,
201,rooms were spotless. it's a holiday inn by ihg.,FALSE,,,,FALSE,
202,the staff here were super friendly and helpful. the modern lobby design feels fresh and clean. staying at an ihg holiday inn near the highway was perf,FALSE,,,,FALSE,
203,The morning coffee was surprisingly rich and the pastries were fresh.,FALSE,,,,FALSE,
204,the bed was comfy but the tv remote was glitchy. just a regular holiday inn  part of ihg. standard holiday inn by ihg quality. coffee options were bas,FALSE,,,,FALSE,
205,just a regular holiday inn  part of ihg. the rooms were spotless and the vibe was super chill. honestly the whole stay was solid for a holiday inn. th,FALSE,,,,FALSE,
206,Stayed at an IHG Holiday Inn last week. You get what you expect from the brand. The rooms were clean and the beds felt new. Staff were friendly and he,FALSE,,,,FALSE,
207,location was super convenient near the highway exit and the lobby smelled fresh. this spot is a solid choice for a quick trip. next the room had a kin,FALSE,,,,FALSE,
208,The rates were surprisingly reasonable and the room felt spotless  so the overall experience was solid for a Holiday Inn. On the other hand  the staff,FALSE,,,,FALSE,
